,最新,最高,最低,开盘,总量,总额,外盘,代码,名称,昨收,涨家数,跌家数,平家数,流值,主力流入,主力流出,主力净流入,超大单流入,超大单流出,超大单净流入,大单流入,大单流出,大单净流入,中单流入,中单流出,中单净流入,小单流入,小单流出,小单净流入,内盘,换手,涨跌,涨幅,振幅
2022-05-13,723.16,727.26,715.79,725.32,6446214,11344692480.0,2917940,BK0735,计算机设备,722.11,21,21,4,614026848000.0,3875443696.0,5151770496.0,-1276326800.0,1475317216.0,1781576592.0,-306259376.0,2400126480.0,3370193904.0,-970067424.0,3432862816.0,3195990752.0,236872064.0,3874486720.0,2835031984.0,1039454736.0,3528274,1.73,1.05,0.15,1.59
2022-05-16,726.28,731.51,719.88,727.65,5978601,9272779520.0,2845249,BK0735,计算机设备,723.16,21,23,2,617922272000.0,3258997136.0,3258247360.0,749776.0,1324826672.0,988573040.0,336253632.0,1934170464.0,2269674320.0,-335503856.0,2834203728.0,2957983648.0,-123779920.0,3013244720.0,2890214576.0,123030144.0,3133352,1.6,3.12,0.43,1.61
2022-05-17,721.08,724.68,710.26,724.6,4926461,8003728896.0,2168733,BK0735,计算机设备,726.28,13,31,2,613960752000.0,2507743216.0,2791989536.0,-284246320.0,906937808.0,615977616.0,290960192.0,1600805408.0,2176011920.0,-575206512.0,2573034704.0,2729550832.0,-156516128.0,2788551312.0,2347788848.0,440762464.0,2757728,1.32,-5.2,-0.72,1.99
2022-05-18,735.51,742.05,725.91,725.91,6723596,10812603648.0,3394665,BK0735,计算机设备,721.08,34,9,3,628511888000.0,4112892944.0,3833473808.0,279419136.0,1599118864.0,1368519584.0,230599280.0,2513774080.0,2464954224.0,48819856.0,3254956672.0,3506731888.0,-251775216.0,3274820784.0,3302464704.0,-27643920.0,3328930,1.8,14.43,2.0,2.24
2022-05-19,735.05,735.39,722.96,724.98,5184094,7078469888.0,2513446,BK0735,计算机设备,735.51,17,24,5,624811520000.0,1933138560.0,2206839904.0,-273701344.0,603409520.0,659087568.0,-55678048.0,1329729040.0,1547752336.0,-218023296.0,2285873072.0,2342814240.0,-56941168.0,2673807504.0,2343164992.0,330642512.0,2670648,1.39,-0.46,-0.06,1.69
2022-05-20,740.95,742.24,733.73,736.92,5154504,7549975552.0,2564935,BK0735,计算机设备,735.05,33,9,4,630616208000.0,2431039920.0,2545482544.0,-114442624.0,766470528.0,743295776.0,23174752.0,1664569392.0,1802186768.0,-137617376.0,2413927184.0,2468030544.0,-54103360.0,2561227168.0,2392681184.0,168545984.0,2589568,1.38,5.9,0.8,1.16
2022-05-23,753.91,754.08,740.79,743.36,5623888,7666920448.0,2954433,BK0735,计算机设备,740.95,41,3,2,635169872000.0,2155292384.0,2517905872.0,-362613488.0,578273440.0,787941168.0,-209667728.0,1577018944.0,1729964704.0,-152945760.0,2700231088.0,2526847488.0,173383600.0,2669035840.0,2479805968.0,189229872.0,2669455,1.51,12.96,1.75,1.79
2022-05-24,714.93,756.7,714.93,756.2,6492149,8708835072.0,2556075,BK0735,计算机设备,753.91,2,42,2,605860800000.0,2138689648.0,2941583744.0,-802894096.0,591409664.0,845374800.0,-253965136.0,1547279984.0,2096208944.0,-548928960.0,2894710672.0,2885206320.0,9504352.0,3556701184.0,2763311440.0,793389744.0,3936074,1.74,-38.98,-5.17,5.54
2022-05-25,728.8,728.89,713.41,713.41,4277950,5796640512.0,2220613,BK0735,计算机设备,714.93,40,4,2,612762064000.0,1528994288.0,1738939792.0,-209945504.0,327915824.0,319661488.0,8254336.0,1201078464.0,1419278304.0,-218199840.0,1926520544.0,1935454656.0,-8934112.0,2215367152.0,1996487552.0,218879600.0,2057337,1.15,13.87,1.94,2.17
2022-05-26,730.67,734.2,712.94,729.2,4684016,6816726528.0,2347161,BK0735,计算机设备,728.8,24,18,4,611251792000.0,2083440352.0,1955658768.0,127781584.0,644221536.0,469108112.0,175113424.0,1439218816.0,1486550656.0,-47331840.0,2206411120.0,2346821952.0,-140410832.0,2426262928.0,2413633680.0,12629248.0,2336855,1.25,1.87,0.26,2.92
2022-05-27,727.4,738.73,721.12,735.66,5190157,8494290432.0,2363776,BK0735,计算机设备,730.67,16,26,4,615311744000.0,2944461024.0,2801594288.0,142866736.0,1178900640.0,912190816.0,266709824.0,1765560384.0,1889403472.0,-123843088.0,2584511808.0,2693341280.0,-108829472.0,2751967328.0,2786004576.0,-34037248.0,2826381,1.39,-3.27,-0.45,2.41
2022-05-30,733.16,733.16,722.64,729.92,5483372,7499403008.0,2730550,BK0735,计算机设备,727.4,27,14,5,624037264000.0,2578030224.0,2169877920.0,408152304.0,675733184.0,601983312.0,73749872.0,1902297040.0,1567894608.0,334402432.0,2334271776.0,2596905520.0,-262633744.0,2448411680.0,2593930224.0,-145518544.0,2752822,1.46,5.76,0.79,1.45
