,最新,最高,最低,今开,总手,金额,外盘,量比,涨停,跌停,代码,名称,昨收,均价,总值,流值,主力流入,主力流出,主力净流入,超大单流入,超大单流出,超大单净流入,大单流入,大单流出,大单净流入,中单流入,中单流出,中单净流入,小单流入,小单流出,小单净流入,动态市盈率,静态市盈率,滚动市盈率,市净,换手,涨跌,涨幅,净资产收益率,总营收
2022-03-25,6.1,6.55,6.05,6.53,953931,598942336.0,358098,0.97,7.39,6.05,002162,悦心健康,6.72,6.28,5651650000.0,5206005350.0,86999398.0,170296003.0,-83296605.0,11798339.0,41018208.0,-29219869.0,75201059.0,129277795.0,-54076736.0,196986360.0,211474018.0,-14487658.0,298600800.0,200816544.0,97784256.0,122.41,98.81,119.38,4.42,11.18,-0.62,-9.23,3.99,1260832000.0
2022-03-28,5.73,5.99,5.7,5.86,670957,390051984.0,279897,0.65,6.71,5.49,002162,悦心健康,6.1,5.81,5308845000.0,4890231255.0,72264140.0,90155413.0,-17891273.0,2292072.0,11367140.0,-9075068.0,69972068.0,78788273.0,-8816205.0,131751772.0,149394141.0,-17642369.0,175559213.0,140025572.0,35533641.0,114.98,92.82,112.14,4.15,7.86,-0.37,-6.07,3.99,1260832000.0
2022-03-29,6.3,6.3,5.93,5.93,310596,193232126.0,84378,0.33,6.3,5.16,002162,悦心健康,5.73,6.22,5836950000.0,5376694050.0,138281877.0,36523680.0,101758197.0,112264783.0,6695910.0,105568873.0,26017094.0,29827770.0,-3810676.0,27932118.0,65840033.0,-37907915.0,18957446.0,82807729.0,-63850283.0,126.42,102.05,123.29,4.57,3.64,0.57,9.95,3.99,1260832000.0
2022-03-30,6.07,6.27,5.92,6.27,778924,472677136.0,348087,0.9,6.93,5.67,002162,悦心健康,6.3,6.07,5623855000.0,5180402045.0,80622104.0,107263811.0,-26641707.0,12965141.0,16625450.0,-3660309.0,67656963.0,90638361.0,-22981398.0,155050501.0,159411074.0,-4360573.0,215862580.0,184860300.0,31002280.0,121.8,98.33,118.79,4.4,9.13,-0.23,-3.65,3.99,1260832000.0
2022-03-31,5.85,6.11,5.84,6.01,556341,330214112.0,223081,0.7,6.68,5.46,002162,悦心健康,6.07,5.94,5420025000.0,4992644475.0,50448457.0,73536490.0,-23088033.0,6605804.0,11422716.0,-4816912.0,43842653.0,62113774.0,-18271121.0,105503333.0,113912167.0,-8408834.0,164842150.0,133345283.0,31496867.0,117.39,94.76,114.49,4.24,6.52,-0.22,-3.62,3.99,1260832000.0
2022-04-01,5.88,5.97,5.7,5.85,433134,253826387.0,218049,0.66,6.44,5.27,002162,悦心健康,5.85,5.86,5447820000.0,5018247780.0,52471094.0,53518463.0,-1047369.0,4285079.0,9390220.0,-5105141.0,48186015.0,44128243.0,4057772.0,94202151.0,97914106.0,-3711955.0,100440409.0,95681086.0,4759323.0,117.99,95.25,115.08,4.26,5.08,0.03,0.51,3.99,1260832000.0
2022-04-06,5.94,6.09,5.85,6.05,404718,240272460.0,182606,0.74,6.47,5.29,002162,悦心健康,5.88,5.94,5503410000.0,5069454390.0,63212711.0,57165558.0,6047153.0,14671455.0,9458636.0,5212819.0,48541256.0,47706922.0,834334.0,75143548.0,85029547.0,-9885999.0,90472756.0,86633909.0,3838847.0,119.2,96.22,116.25,4.3,4.74,0.06,1.02,3.99,1260832000.0
2022-04-07,5.75,5.96,5.73,5.91,353674,205649420.0,138957,0.71,6.53,5.35,002162,悦心健康,5.94,5.81,5327375000.0,4907300125.0,32512495.0,47582449.0,-15069954.0,2461921.0,4254116.0,-1792195.0,30050574.0,43328333.0,-13277759.0,74875828.0,73025017.0,1850811.0,93987577.0,80768434.0,13219143.0,115.38,93.14,112.53,4.17,4.14,-0.19,-3.2,3.99,1260832000.0
2022-04-08,5.62,5.75,5.55,5.7,351946,198432400.0,152961,0.7,6.33,5.18,002162,悦心健康,5.75,5.64,5206930000.0,4796352470.0,25813140.0,51481103.0,-25667963.0,1995840.0,7930527.0,-5934687.0,23817300.0,43550576.0,-19733276.0,64250928.0,77668173.0,-13417245.0,105222553.0,66137345.0,39085208.0,112.77,91.04,109.99,4.07,4.12,-0.13,-2.26,3.99,1260832000.0
2022-04-11,5.3,5.62,5.25,5.55,370939,200381291.0,161389,0.88,6.18,5.06,002162,悦心健康,5.62,5.4,4910450000.0,4523250550.0,25411453.0,58702841.0,-33291388.0,1650000.0,11828649.0,-10178649.0,23761453.0,46874192.0,-23112739.0,62176679.0,75022085.0,-12845406.0,106722484.0,60585690.0,46136794.0,106.35,85.85,103.72,3.84,4.35,-0.32,-5.69,3.99,1260832000.0
2022-04-12,5.47,5.51,5.25,5.32,277348,149144281.0,155351,0.72,5.83,4.77,002162,悦心健康,5.3,5.38,5067955000.0,4668335945.0,27692190.0,22002825.0,5689365.0,3262350.0,2350530.0,911820.0,24429840.0,19652295.0,4777545.0,50532941.0,51508910.0,-975969.0,65981830.0,70695227.0,-4713397.0,109.76,88.61,107.05,3.96,3.25,0.17,3.21,3.99,1260832000.0
2022-04-13,5.21,5.42,5.21,5.39,243854,128919488.0,102241,0.69,6.02,4.92,002162,悦心健康,5.47,5.29,4827065000.0,4446440635.0,10290255.0,31412240.0,-21121985.0,350032.0,7326117.0,-6976085.0,9940223.0,24086123.0,-14145900.0,36616416.0,44135402.0,-7518986.0,79502375.0,50861403.0,28640972.0,104.55,84.4,101.96,3.78,2.86,-0.26,-4.75,3.99,1260832000.0
2022-04-14,5.3,5.4,5.23,5.36,230712,122810910.0,132559,0.72,5.73,4.69,002162,悦心健康,5.21,5.32,4910450000.0,4523250550.0,18934025.0,21130476.0,-2196451.0,3582879.0,1168203.0,2414676.0,15351146.0,19962273.0,-4611127.0,39625512.0,35966112.0,3659400.0,59341212.0,60804161.0,-1462949.0,106.35,85.85,103.72,3.84,2.7,0.09,1.73,3.99,1260832000.0
2022-04-15,5.16,5.33,5.14,5.23,206234,107628156.0,85071,0.7,5.83,4.77,002162,悦心健康,5.3,5.22,4780740000.0,4403768460.0,17037823.0,15662860.0,1374963.0,144480.0,1040000.0,-895520.0,16893343.0,14622860.0,2270483.0,27485984.0,40026374.0,-12540390.0,60279575.0,49114147.0,11165428.0,103.54,83.59,100.98,3.74,2.42,-0.14,-2.64,3.99,1260832000.0
2022-04-18,5.13,5.2,5.03,5.12,179555,92092494.0,90443,0.68,5.68,4.64,002162,悦心健康,5.16,5.13,4752945000.0,4378165155.0,8476207.0,12880406.0,-4404199.0,-,1022790.0,-1022790.0,8476207.0,11857616.0,-3381409.0,27538087.0,31431982.0,-3893895.0,54466458.0,46168364.0,8298094.0,102.94,83.1,100.4,3.72,2.1,-0.03,-0.58,3.99,1260832000.0
2022-04-19,5.21,5.27,5.09,5.12,192136,99664614.0,100269,0.84,5.64,4.62,002162,悦心健康,5.13,5.19,4827065000.0,4446440635.0,17541623.0,9567178.0,7974445.0,-,-,0.0,17541623.0,9567178.0,7974445.0,33779653.0,37919622.0,-4139969.0,46476375.0,50310851.0,-3834476.0,104.55,84.4,101.96,3.78,2.25,0.08,1.56,3.99,1260832000.0
2022-04-20,5.1,5.23,5.05,5.23,183795,94409033.0,69801,0.87,5.73,4.69,002162,悦心健康,5.21,5.14,4725150000.0,4352561850.0,11801609.0,15705783.0,-3904174.0,1036127.0,-,1036127.0,10765482.0,15705783.0,-4940301.0,30127826.0,34422266.0,-4294440.0,51213626.0,43015013.0,8198613.0,102.34,82.61,99.81,3.7,2.15,-0.11,-2.11,3.99,1260832000.0
2022-04-21,4.82,5.22,4.8,5.13,338176,168631465.0,140938,1.7,5.61,4.59,002162,悦心健康,5.1,4.99,4465730000.0,4113597670.0000005,26358015.0,25353150.0,1004865.0,3504899.0,2486661.0,1018238.0,22853116.0,22866489.0,-13373.0,61734565.0,54927388.0,6807177.0,78280891.0,86092932.0,-7812041.0,96.72,78.08,94.33,3.49,3.96,-0.28,-5.49,3.99,1260832000.0
2022-04-22,4.75,4.87,4.7,4.73,223768,106921684.0,111716,1.02,5.3,4.34,002162,悦心健康,4.82,4.78,4400875000.0,4053856625.0,10921915.0,24058777.0,-13136862.0,-,2257103.0,-2257103.0,10921915.0,21801674.0,-10879759.0,33242226.0,37602721.0,-4360495.0,59766693.0,42269335.0,17497358.0,95.32,76.95,92.96,3.44,2.62,-0.07,-1.45,3.99,1260832000.0
2022-04-25,4.28,4.69,4.28,4.62,332157,147268726.0,149638,1.49,5.23,4.28,002162,悦心健康,4.75,4.43,3965420000.0,3652738180.0,14706603.0,34736510.0,-20029907.0,3741003.0,15389597.0,-11648594.0,10965600.0,19346913.0,-8381313.0,52294633.0,42451815.0,9842818.0,79046693.0,68859604.0,10187089.0,85.89,69.33,83.76,3.1,3.89,-0.47,-9.89,3.99,1260832000.0
2022-04-26,4.12,4.32,4.1,4.14,267289,112620706.0,123490,1.05,4.71,3.85,002162,悦心健康,4.28,4.21,3817180000.0,3516187220.0,6961339.0,18578941.0,-11617602.0,-,-,0.0,6961339.0,18578941.0,-11617602.0,31795300.0,39679128.0,-7883828.0,70654254.0,51152824.0,19501430.0,82.67,66.74,80.63,2.99,3.13,-0.16,-3.74,3.99,1260832000.0
2022-04-27,4.22,4.23,3.89,4.01,292718,119285943.0,147895,1.09,4.53,3.71,002162,悦心健康,4.12,4.08,3909830000.0,3601531570.0,23543900.0,13137194.0,10406706.0,2901909.0,-,2901909.0,20641991.0,13137194.0,7504797.0,34444121.0,37802770.0,-3358649.0,59382404.0,66430461.0,-7048057.0,-63.91,84.68,92.19,3.08,3.43,0.1,2.43,-1.2,186519515.45
2022-04-28,4.11,4.23,4.02,4.2,211994,87305270.0,95463,0.73,4.64,3.8,002162,悦心健康,4.22,4.12,3807915000.0000005,3507652785.0000005,9946945.0,19102514.0,-9155569.0,477747.0,2919555.0,-2441808.0,9469198.0,16182959.0,-6713761.0,30451886.0,28531268.0,1920618.0,45294580.0,38059630.0,7234950.0,-62.24,82.47,89.79,3.0,2.48,-0.11,-2.61,-1.2,186519515.45
2022-04-29,4.28,4.34,4.12,4.16,246818,104785281.0,143439,0.93,4.52,3.7,002162,悦心健康,4.11,4.25,3965420000.0,3652738180.0,19400916.0,15854380.0,3546536.0,2888455.0,1091292.0,1797163.0,16512461.0,14763088.0,1749373.0,33401067.0,34893286.0,-1492219.0,48966204.0,51020521.0,-2054317.0,-64.82,85.89,93.5,3.12,2.89,0.17,4.14,-1.2,186519515.45
2022-05-02,4.28,4.34,4.12,4.16,246818,104785281.0,143439,0.93,4.52,3.7,002162,悦心健康,4.11,4.25,3965420000.0,3652738180.0,19400916.0,15854380.0,3546536.0,2888455.0,1091292.0,1797163.0,16512461.0,14763088.0,1749373.0,33401067.0,34893286.0,-1492219.0,48966204.0,51020521.0,-2054317.0,-64.82,85.89,93.5,3.12,2.89,0.17,4.14,-1.2,186519515.45
2022-05-03,4.28,4.34,4.12,4.16,246818,104785281.0,143439,0.93,4.52,3.7,002162,悦心健康,4.11,4.25,3965420000.0,3652738180.0,19400916.0,15854380.0,3546536.0,2888455.0,1091292.0,1797163.0,16512461.0,14763088.0,1749373.0,33401067.0,34893286.0,-1492219.0,48966204.0,51020521.0,-2054317.0,-64.82,85.89,93.5,3.12,2.89,0.17,4.14,-1.2,186519515.45
2022-05-04,4.28,4.34,4.12,4.16,246818,104785281.0,143439,0.93,4.52,3.7,002162,悦心健康,4.11,4.25,3965420000.0,3652738180.0,19400916.0,15854380.0,3546536.0,2888455.0,1091292.0,1797163.0,16512461.0,14763088.0,1749373.0,33401067.0,34893286.0,-1492219.0,48966204.0,51020521.0,-2054317.0,-64.82,85.89,93.5,3.12,2.89,0.17,4.14,-1.2,186519515.45
2022-05-09,4.48,4.79,4.41,4.52,383310,173093602.0,190734,1.61,4.82,3.94,002162,悦心健康,4.38,4.52,4150720000.0000005,3823426880.0000005,38584784.0,32528184.0,6056600.0,11625878.0,5509629.0,6116249.0,26958906.0,27018555.0,-59649.0,58810662.0,59119668.0,-309006.0,71719849.0,77467441.0,-5747592.0,-67.85,89.9,97.87,3.27,4.49,0.1,2.28,-1.2,186519515.45
2022-05-10,4.61,4.67,4.35,4.4,410738,186114211.0,223503,1.61,4.93,4.03,002162,悦心健康,4.48,4.53,4271165000.0000005,3934374535.0000005,34090150.0,32294675.0,1795475.0,4238946.0,2720428.0,1518518.0,29851204.0,29574247.0,276957.0,65187537.0,69685795.0,-4498258.0,81346187.0,78643406.0,2702781.0,-69.81,92.51,100.71,3.36,4.81,0.13,2.9,-1.2,186519515.45
2022-05-11,4.51,4.67,4.5,4.56,281280,129074821.0,113690,0.95,5.07,4.15,002162,悦心健康,4.61,4.59,4178515000.0,3849030185.0,18843049.0,27397434.0,-8554385.0,1320765.0,7566712.0,-6245947.0,17522284.0,19830722.0,-2308438.0,39983248.0,45437342.0,-5454094.0,66619926.0,52611447.0,14008479.0,-68.3,90.5,98.53,3.29,3.3,-0.1,-2.17,-1.2,186519515.45
2022-05-12,4.61,4.74,4.45,4.46,350620,161281239.0,194305,1.16,4.96,4.06,002162,悦心健康,4.51,4.6,4271165000.0000005,3934374535.0000005,37831558.0,27385852.0,10445706.0,2326678.0,3073406.0,-746728.0,35504880.0,24312446.0,11192434.0,48457765.0,55415079.0,-6957314.0,71755792.0,75244185.0,-3488393.0,-69.81,92.51,100.71,3.36,4.11,0.1,2.22,-1.2,186519515.45
2022-05-13,4.63,4.76,4.55,4.61,251850,116630012.0,114744,0.77,5.07,4.15,002162,悦心健康,4.61,4.63,4289695000.0,3951443405.0,15809453.0,25078755.0,-9269302.0,1167468.0,1094069.0,73399.0,14641985.0,23984686.0,-9342701.0,40903035.0,42774410.0,-1871375.0,57619677.0,46479000.0,11140677.0,-70.12,92.91,101.15,3.38,2.95,0.02,0.43,-1.2,186519515.45
2022-05-16,4.69,4.86,4.58,4.64,320298,150228964.0,165389,0.95,5.09,4.17,002162,悦心健康,4.63,4.69,4345285000.0,4002650015.0000005,22230057.0,25247978.0,-3017921.0,4759566.0,1023053.0,3736513.0,17470491.0,24224925.0,-6754434.0,47921793.0,55824524.0,-7902731.0,77844029.0,66923377.0,10920652.0,-71.03,94.11,102.46,3.42,3.75,0.06,1.3,-1.2,186519515.45
2022-05-17,4.55,4.88,4.47,4.75,295243,134910153.0,110742,0.91,5.16,4.22,002162,悦心健康,4.69,4.57,4215575000.0,3883167925.0,17085255.0,23349884.0,-6264629.0,1453798.0,3211245.0,-1757447.0,15631457.0,20138639.0,-4507182.0,41317410.0,46855587.0,-5538177.0,73157648.0,61354841.0,11802807.0,-68.91,91.3,99.4,3.32,3.46,-0.14,-2.99,-1.2,186519515.45
2022-05-18,4.57,4.63,4.48,4.58,195687,89366032.0,90062,0.65,5.01,4.1,002162,悦心健康,4.55,4.57,4234105000.0000005,3900236795.0000005,16289515.0,21883995.0,-5594480.0,-,3052537.0,-3052537.0,16289515.0,18831458.0,-2541943.0,27359671.0,29264302.0,-1904631.0,43768084.0,36268974.0,7499110.0,-69.21,91.7,99.84,3.34,2.29,0.02,0.44,-1.2,186519515.45
2022-05-19,5.03,5.03,4.45,4.5,334073,158607457.0,152934,1.18,5.03,4.11,002162,悦心健康,4.57,4.75,4660295000.0,4292820805.0,81428640.0,35001180.0,46427460.0,54910755.0,8916907.0,45993848.0,26517885.0,26084273.0,433612.0,30353772.0,50587044.0,-20233272.0,44813176.0,71007365.0,-26194189.0,-76.18,100.94,109.89,3.67,3.91,0.46,10.07,-1.2,186519515.45
2022-05-20,5.15,5.33,4.85,5.15,1019286,514688672.0,496884,3.65,5.53,4.53,002162,悦心健康,5.03,5.05,4771475000.0,4395234025.0,102719350.0,111547524.0,-8828174.0,15290587.0,31850345.0,-16559758.0,87428763.0,79697179.0,7731584.0,179642032.0,162242733.0,17399299.0,215848318.0,224419443.0,-8571125.0,-77.99,103.34,112.51,3.76,11.94,0.12,2.39,-1.2,186519515.45
2022-05-23,5.0,5.08,4.94,4.97,550247,275483648.0,232527,1.27,5.67,4.64,002162,悦心健康,5.15,5.01,4632500000.0,4267217500.0,38483222.0,55822102.0,-17338880.0,2837415.0,9292627.0,-6455212.0,35645807.0,46529475.0,-10883668.0,100719286.0,88950376.0,11768910.0,122877559.0,117307588.0,5569971.0,-75.72,100.33,109.23,3.65,6.45,-0.15,-2.91,-1.2,186519515.45
2022-05-24,4.66,5.0,4.64,4.99,446635,215055041.0,161135,0.93,5.5,4.5,002162,悦心健康,5.0,4.82,4317490000.0,3977046710.0,35316000.0,58863978.0,-23547978.0,3709974.0,11614084.0,-7904110.0,31606026.0,47249894.0,-15643868.0,68367849.0,76466631.0,-8098782.0,105877312.0,74230551.0,31646761.0,-70.57,93.51,101.81,3.4,5.23,-0.34,-6.8,-1.2,186519515.45
2022-05-25,4.7,4.71,4.6,4.65,239102,111507282.0,125941,0.47,5.13,4.19,002162,悦心健康,4.66,4.66,4354550000.0,4011184450.0,20066922.0,21020295.0,-953373.0,1471725.0,2319401.0,-847676.0,18595197.0,18700894.0,-105697.0,37737302.0,39581157.0,-1843855.0,48296062.0,45498833.0,2797229.0,-71.18,94.31,102.68,3.43,2.8,0.04,0.86,-1.2,186519515.45
2022-05-26,4.72,4.73,4.53,4.68,246472,114328011.0,115515,0.48,5.17,4.23,002162,悦心健康,4.7,4.64,4373080000.0,4028253320.0,18278909.0,18137635.0,141274.0,-,1153032.0,-1153032.0,18278909.0,16984603.0,1294306.0,37820952.0,45030962.0,-7210010.0,53342741.0,46274006.0,7068735.0,-71.48,94.71,103.12,3.44,2.89,0.02,0.43,-1.2,186519515.45
2022-05-27,4.62,4.76,4.55,4.73,232377,108040868.0,95973,0.46,5.19,4.25,002162,悦心健康,4.72,4.65,4280430000.0,3942908970.0,15161007.0,22423815.0,-7262808.0,-,-,0.0,15161007.0,22423815.0,-7262808.0,36757965.0,39610335.0,-2852370.0,53240328.0,43125150.0,10115178.0,-69.97,92.71,100.93,3.37,2.72,-0.1,-2.12,-1.2,186519515.45
2022-05-30,4.56,4.7,4.53,4.69,164560,75331778.0,70764,0.48,5.08,4.16,002162,悦心健康,4.62,4.58,4224839999.9999995,3891702359.9999995,9864155.0,16149539.0,-6285384.0,-,-,0.0,9864155.0,16149539.0,-6285384.0,26522108.0,28895544.0,-2373436.0,36221885.0,27563064.0,8658821.0,-69.06,91.5,99.62,3.33,1.93,-0.06,-1.3,-1.2,186519515.45
2022-05-31,4.58,4.6,4.45,4.53,198047,89800437.0,92539,0.75,5.02,4.1,002162,悦心健康,4.56,4.53,4243370000.0,3908771230.0,13826127.0,16459973.0,-2633846.0,-,-,0.0,13826127.0,16459973.0,-2633846.0,35313755.0,34939929.0,373826.0,38971497.0,36711478.0,2260019.0,-69.36,91.91,100.06,3.34,2.32,0.02,0.44,-1.2,186519515.45
2022-06-01,4.55,4.63,4.49,4.57,141590,64516861.0,63813,0.66,5.04,4.12,002162,悦心健康,4.58,4.56,4215575000.0,3883167925.0,8932542.0,9576751.0,-644209.0,872550.0,-,872550.0,8059992.0,9576751.0,-1516759.0,23634622.0,23648154.0,-13532.0,30089540.0,29431799.0,657741.0,-68.91,91.3,99.4,3.32,1.66,-0.03,-0.66,-1.2,186519515.45
2022-06-02,4.49,4.54,4.45,4.5,124751,55864986.0,49744,0.63,5.01,4.1,002162,悦心健康,4.55,4.48,4159985000.0,3831961315.0,6942016.0,8789815.0,-1847799.0,-,-,0.0,6942016.0,8789815.0,-1847799.0,17497771.0,23780913.0,-6283142.0,29761634.0,21630694.0,8130940.0,-68.0,90.1,98.09,3.28,1.46,-0.06,-1.32,-1.2,186519515.45
2022-06-03,4.49,4.54,4.45,4.5,124751,55864986.0,49744,0.63,5.01,4.1,002162,悦心健康,4.55,4.48,4159985000.0,3831961315.0,6942016.0,8789815.0,-1847799.0,-,-,0.0,6942016.0,8789815.0,-1847799.0,17497771.0,23780913.0,-6283142.0,29761634.0,21630694.0,8130940.0,-68.0,90.1,98.09,3.28,1.46,-0.06,-1.32,-1.2,186519515.45
